"weight";"word";"color";"url"
"0";"fit";"";""
"12";"fitness";"";""
"10";"fits";"";""
"25";"fitting";"";""
"38";"fixed";"";""
"25";"flagon";"";""
"25";"flagons";"";""
"51";"flame";"";""
"25";"flames";"";""
"25";"flaming";"";""
"25";"flash";"";""
"12";"flashes";"";""
"25";"flat";"";""
"25";"flats";"";""
"5";"flattering";"";""
"25";"flaxen";"";""
"21";"flesh";"";""
"25";"flights";"";""
"76";"flourish";"";""
"25";"flush";"";""
"25";"flushing";"";""
"0";"fly";"";""
"12";"foe";"";""
"25";"foil";"";""
"51";"foils";"";""
"25";"folded";"";""
"25";"folger";"";""
"25";"folk";"";""
"0";"follow";"";""
"5";"folly";"";""
"0";"fond";"";""
"0";"food";"";""
"0";"fool";"";""
"0";"foolish";"";""
"0";"fools";"";""
"0";"forbear";"";""
"0";"forbid";"";""
"10";"force";"";""
"25";"forced";"";""
"25";"forcing";"";""
"25";"fordo";"";""
"12";"fordoes";"";""
"10";"forehead";"";""
"0";"foreign";"";""
"25";"foreknowing";"";""
"25";"foresaid";"";""
"25";"forest";"";""
"25";"forestall";"";""
"25";"forestalled";"";""
"51";"forged";"";""
"25";"forgeries";"";""
"25";"forgery";"";""
"0";"forget";"";""
"12";"forgetting";"";""
"0";"forgive";"";""
"25";"forgiveness";"";""
"25";"forgone";"";""
"10";"forgot";"";""
"25";"forgotten";"";""
"0";"form";"";""
"25";"formal";"";""
"12";"forms";"";""
"25";"forthwith";"";""
"25";"fortified";"";""
"280";"fortinbras";"";""
"25";"forts";"";""
"0";"fortune";"";""
"0";"fortunes";"";""
"12";"fought";"";""
"0";"foul";"";""
"25";"frame";"";""
"25";"france";"";""
"229";"francisco";"";""
"25";"frankly";"";""
"0";"free";"";""
"38";"freely";"";""
"25";"freeze";"";""
"21";"french";"";""
"25";"frenchman";"";""
"12";"fret";"";""
"25";"fretted";"";""
"0";"friend";"";""
"25";"friending";"";""
"42";"friends";"";""
"25";"frighted";"";""
"25";"frock";"";""
"12";"frost";"";""
"25";"frowned";"";""
"10";"fruit";"";""
"12";"fruitful";"";""
"12";"fruits";"";""
"25";"function";"";""
"25";"functions";"";""
"76";"funeral";"";""
"5";"furnish";"";""
"25";"fust";"";""
"25";"gaged";"";""
"51";"gain";"";""
"25";"gaingiving";"";""
"25";"gait";"";""
"10";"gall";"";""
"12";"gallant";"";""
"51";"galled";"";""
"76";"gallows";"";""
"51";"galls";"";""
"25";"gambol";"";""
"12";"gape";"";""
"10";"garden";"";""
"25";"garland";"";""
"25";"garlands";"";""
"25";"gates";"";""
"38";"gather";"";""
"25";"gem";"";""
"12";"gender";"";""
"0";"general";"";""
"25";"generous";"";""
"0";"gentle";"";""
"0";"gentleman";"";""
"21";"gentlemen";"";""
"25";"gentry";"";""
"25";"germane";"";""
"51";"gertrude";"";""
"25";"gestures";"";""
"191";"ghost";"";""
"25";"gibber";"";""
"25";"gibes";"";""
"25";"gifts";"";""
"12";"gilded";"";""
"12";"girl";"";""
"25";"gis";"";""
"25";"givers";"";""
"0";"glad";"";""
"25";"glass";"";""
"25";"glassy";"";""
"25";"glimpses";"";""
"25";"glow";"";""
"25";"glowworm";"";""
"25";"goblin";"";""
"25";"goblins";"";""
"84";"god";"";""
"25";"godlike";"";""
"25";"gods";"";""
"15";"golden";"";""
"25";"gonzago";"";""
"0";"good";"";""
"15";"goodly";"";""
"5";"goodman";"";""
"5";"goodness";"";""
"25";"goodwill";"";""
"12";"goose";"";""
"12";"gorge";"";""
"12";"govern";"";""
"0";"grace";"";""
"12";"graces";"";""
"0";"gracious";"";""
"25";"grained";"";""
"25";"grand";"";""
"5";"grandsire";"";""
"0";"grant";"";""
"51";"grapple";"";""
"25";"grass";"";""
"25";"grating";"";""
"0";"grave";"";""
"918";"gravedigger";"";""
"51";"graves";"";""
"12";"gray";"";""
"0";"great";"";""
"12";"greatly";"";""
"25";"greatness";"";""
"0";"green";"";""
"25";"greenly";"";""
"5";"greet";"";""
"12";"greeting";"";""
"5";"grew";"";""
"0";"grief";"";""
"5";"griefs";"";""
"5";"grieve";"";""
"25";"grieved";"";""
"25";"grinding";"";""
"12";"groaning";"";""
"25";"groped";"";""
"0";"gross";"";""
"12";"grosser";"";""
"21";"ground";"";""
"12";"grounds";"";""
"0";"grow";"";""
"25";"growing";"";""
"21";"grown";"";""
"0";"grows";"";""
"25";"grunt";"";""
"10";"guard";"";""
"51";"guest";"";""
"1046";"guildenstern";"";""
"51";"guilt";"";""
"12";"guiltless";"";""
"21";"guilty";"";""
"25";"gulf";"";""
"51";"guts";"";""
"25";"gyves";"";""
"51";"habit";"";""
"12";"habits";"";""
"0";"hadst";"";""
"12";"hail";"";""
"5";"hair";"";""
"25";"hallowed";"";""
"25";"halt";"";""
"9876";"hamlet";"";""
"25";"hammers";"";""
"0";"hand";"";""
"0";"hands";"";""
"12";"handsome";"";""
"0";"hang";"";""
"5";"hap";"";""
"15";"haply";"";""
"5";"happily";"";""
"5";"happiness";"";""
"0";"happy";"";""
"25";"harbingers";"";""
"0";"hard";"";""
"25";"hardy";"";""
"5";"hark";"";""
"25";"harlot";"";""
"25";"harping";"";""
"25";"harrow";"";""
"25";"harrows";"";""
"25";"harsh";"";""
"25";"harshly";"";""
"25";"hart";"";""
"0";"hast";"";""
"47";"haste";"";""
"5";"hasten";"";""
"5";"hasty";"";""
"51";"hat";"";""
"25";"hatch";"";""
"25";"hatchment";"";""
"0";"hate";"";""
"0";"hath";"";""
"5";"haunt";"";""
"25";"havior";"";""
"25";"hawk";"";""
"12";"hazard";"";""
"0";"head";"";""
"26";"health";"";""
"12";"healthful";"";""
"0";"hear";"";""
"0";"heard";"";""
"25";"hearers";"";""
"21";"hearing";"";""
"15";"hears";"";""
"25";"hearsed";"";""
"0";"heart";"";""
"25";"heartache";"";""
"12";"heartily";"";""
"10";"hearts";"";""
"0";"heat";"";""
"25";"heated";"";""
"0";"heaven";"";""
"0";"heavenly";"";""
"0";"heavens";"";""
"25";"heaves";"";""
"25";"heavily";"";""
"0";"heavy";"";""
"25";"hebona";"";""
"25";"hectic";"";""
"25";"hecuba";"";""
"25";"hedge";"";""
"10";"heed";"";""
"25";"heedful";"";""
"12";"heel";"";""
"38";"heels";"";""
"0";"heir";"";""
"0";"held";"";""
"21";"hell";"";""
"12";"hellish";"";""
"25";"helpful";"";""
"10";"helps";"";""
"0";"herald";"";""
"12";"heraldry";"";""
"25";"herb";"";""
"25";"hercules";"";""
"25";"heroes";"";""
"51";"hey";"";""
"25";"heyday";"";""
"25";"hic";"";""
"0";"hide";"";""
"0";"hideous";"";""
"25";"hides";"";""
"25";"hies";"";""
"0";"high";"";""
"25";"higher";"";""
"25";"highest";"";""
"12";"hill";"";""
"25";"hinges";"";""
"5";"hire";"";""
"15";"hit";"";""
"25";"hitherto";"";""
"25";"hits";"";""
"12";"hoar";"";""
"25";"hoist";"";""
"0";"hold";"";""
"5";"holding";"";""
"15";"holds";"";""
"25";"hole";"";""
"0";"hollow";"";""
"0";"holy";"";""
"25";"homage";"";""
"0";"honest";"";""
"0";"honesty";"";""
"12";"honey";"";""
"25";"honeying";"";""
"127";"honor";"";""
"25";"honorable";"";""
"102";"honored";"";""
"25";"hoops";"";""
"0";"hope";"";""
"25";"hoped";"";""
"3011";"horatio";"";""
"0";"horrible";"";""
"25";"horrid";"";""
"51";"horridly";"";""
"25";"horse";"";""
"5";"horses";"";""
"25";"host";"";""
"0";"hot";"";""
"0";"hour";"";""
"12";"hourly";"";""
"0";"hours";"";""
"0";"house";"";""
"12";"houses";"";""
"25";"hover";"";""
"25";"howsomever";"";""
"25";"hue";"";""
"0";"huge";"";""
"5";"humanity";"";""
"12";"humble";"";""
"21";"humbly";"";""
"12";"humorous";"";""
"25";"hung";"";""
"25";"hunts";"";""
"0";"hurt";"";""
"5";"hurts";"";""
"0";"husband";"";""
"25";"hush";"";""
"25";"hymen";"";""
"25";"hyperion";"";""
"25";"hyrcanian";"";""
"0";"idle";"";""
"12";"ignorance";"";""
"10";"ignorant";"";""
"0";"ill";"";""
"12";"ills";"";""
"25";"illume";"";""
"38";"image";"";""
"76";"imagination";"";""
"12";"imaginations";"";""
"25";"imitated";"";""
"12";"imminent";"";""
"5";"immortal";"";""
"102";"impart";"";""
"25";"impartment";"";""
"25";"impasted";"";""
"12";"imperfections";"";""
"25";"imperial";"";""
"12";"imperious";"";""
"25";"impious";"";""
"25";"impiteous";"";""
"25";"implements";"";""
"25";"implorators";"";""
"38";"importing";"";""
"21";"imports";"";""
"25";"importuned";"";""
"25";"impostume";"";""
"25";"impotence";"";""
"12";"impotent";"";""
"25";"impress";"";""
"12";"imputation";"";""
"25";"incapable";"";""
"25";"incensed";"";""
"51";"incestuous";"";""
"5";"inch";"";""
"51";"inclination";"";""
"25";"incorporal";"";""
"25";"incorrect";"";""
"12";"increase";"";""
"25";"indict";"";""
"76";"indifferent";"";""
"25";"indifferently";"";""
"25";"indirections";"";""
"12";"indiscretion";"";""
"25";"inexplicable";"";""
"25";"infallibly";"";""
"25";"infants";"";""
"12";"infect";"";""
"25";"infects";"";""
"102";"infinite";"";""
"25";"influence";"";""
"10";"inform";"";""
"25";"infusion";"";""
"12";"ingenious";"";""
"25";"inheritance";"";""
"25";"inheritor";"";""
"25";"inhibition";"";""
"25";"inky";"";""
"25";"inmost";"";""
"12";"innocent";"";""
"25";"inoculate";"";""
"25";"inquire";"";""
"25";"insert";"";""
"25";"insinuation";"";""
"25";"insolence";"";""
"25";"instance";"";""
"25";"instances";"";""
"0";"instant";"";""
"12";"instantly";"";""
"12";"instructs";"";""
"25";"instrument";"";""
"25";"instrumental";"";""
"0";"intend";"";""
"12";"intent";"";""
"12";"intents";"";""
"25";"inter";"";""
"25";"interpret";"";""
"25";"intruding";"";""
"25";"inventorially";"";""
"25";"investments";"";""
"25";"invests";"";""
"12";"invisible";"";""
"12";"invite";"";""
"0";"issue";"";""
"25";"jade";"";""
"12";"jaws";"";""
"12";"jealousy";"";""
"25";"jelly";"";""
"51";"jig";"";""
"12";"jocund";"";""
"25";"join";"";""
"5";"joint";"";""
"12";"jointly";"";""
"25";"jointress";"";""
"12";"jot";"";""
"25";"journeymen";"";""
"25";"journeys";"";""
"25";"jove";"";""
"25";"jowls";"";""
"0";"joy";"";""
"25";"joyfully";"";""
"5";"joys";"";""
"15";"judge";"";""
"21";"judgment";"";""
"51";"judgments";"";""
"12";"judicious";"";""
"25";"juggled";"";""
"25";"juice";"";""
"25";"jul";"";""
"51";"julius";"";""
"25";"jump";"";""
"0";"justly";"";""
"51";"kettle";"";""
"25";"kettledrum";"";""
"12";"key";"";""
"25";"kick";"";""
"0";"kill";"";""
"127";"killed";"";""
"38";"kills";"";""
"5";"kin";"";""
"0";"kind";"";""
"25";"kindless";"";""
"789";"king";"";""
"25";"kingdom";"";""
"25";"kingly";"";""
"12";"kings";"";""
"12";"kissed";"";""
"15";"kisses";"";""
"25";"kissing";"";""
"25";"kites";"";""
"0";"knave";"";""
"5";"knaves";"";""
"51";"knavish";"";""
"12";"knee";"";""
"25";"kneels";"";""
"5";"knees";"";""
"26";"knew";"";""
"12";"knife";"";""
"12";"knight";"";""
"5";"knock";"";""
"25";"knocked";"";""
"25";"knocking";"";""
"25";"knotted";"";""
"10";"knowest";"";""
"10";"knowing";"";""
"5";"knowledge";"";""
"25";"labor";"";""
"25";"labored";"";""
"25";"laborer";"";""
"25";"laborsome";"";""
"26";"lack";"";""
"25";"lacked";"";""
"5";"lacks";"";""
"5";"ladies";"";""
"0";"lady";"";""
"25";"ladyship";"";""
"1735";"laertes";"";""
"0";"laid";"";""
"51";"lands";"";""
"25";"lank";"";""
"25";"lapsed";"";""
"25";"lapwing";"";""
"51";"larded";"";""
"5";"large";"";""
"12";"larger";"";""
"5";"lash";"";""
"12";"lasting";"";""
"25";"lasts";"";""
"0";"late";"";""
"0";"laugh";"";""
"0";"law";"";""
"5";"lawful";"";""
"51";"lawless";"";""
"0";"lay";"";""
"25";"laying";"";""
"0";"lead";"";""
"5";"leads";"";""
"12";"lean";"";""
"12";"leans";"";""
"25";"leaping";"";""
"0";"learn";"";""
"0";"leave";"";""
"21";"leaves";"";""
"25";"lecture";"";""
"5";"led";"";""
"0";"left";"";""
"10";"leisure";"";""
"0";"lend";"";""
"25";"lender";"";""
"12";"lends";"";""
"25";"length";"";""
"12";"lenten";"";""
"25";"leprous";"";""
"5";"lesser";"";""
"25";"lesson";"";""
"25";"lethe";"";""
"0";"letter";"";""
"0";"letters";"";""
"25";"level";"";""
"12";"levied";"";""
"25";"lewdness";"";""
"25";"liberal";"";""
"10";"liberty";"";""
"25";"library";"";""
"25";"license";"";""
"12";"lick";"";""
"25";"lids";"";""
"0";"lie";"";""
"25";"lief";"";""
"25";"liege";"";""
"25";"liegemen";"";""
"25";"lien";"";""
"0";"lies";"";""
"25";"liest";"";""
"0";"life";"";""
"25";"lifted";"";""
"12";"lifts";"";""
"0";"light";"";""
"25";"lightest";"";""
"0";"lights";"";""
"25";"likelihood";"";""
"15";"likes";"";""
"25";"limbs";"";""
"25";"limed";"";""
"25";"lines";"";""
"5";"lips";"";""
"5";"liquid";"";""
"12";"liquor";"";""
"15";"list";"";""
"25";"littlest";"";""
"0";"live";"";""
"25";"lived";"";""
"38";"livery";"";""
"0";"lives";"";""
"10";"living";"";""
"25";"load";"";""
"25";"loam";"";""
"25";"loan";"";""
"12";"loathsome";"";""
"51";"lock";"";""
"12";"locks";"";""
"12";"lodge";"";""
"25";"lodged";"";""
"25";"lofty";"";""
"25";"loggets";"";""
"12";"loins";"";""
"0";"long";"";""
"25";"longed";"";""
"0";"longer";"";""
"51";"looked";"";""
"12";"loose";"";""
"25";"loosed";"";""
"0";"lord";"";""
"38";"lords";"";""
"102";"lordship";"";""
"0";"lose";"";""
"5";"loses";"";""
"25";"losing";"";""
"5";"loss";"";""
"0";"lost";"";""
"10";"loud";"";""
"25";"loudly";"";""
"0";"love";"";""
"76";"loved";"";""
"12";"lover";"";""
"0";"loves";"";""
"0";"loving";"";""
"12";"lowest";"";""
"51";"lucianus";"";""
"25";"lug";"";""
"25";"lungs";"";""
"5";"lust";"";""
"25";"luxury";"";""
"12";"machine";"";""
"0";"mad";"";""
"63";"madness";"";""
"25";"maggots";"";""
"12";"magic";"";""
"0";"maid";"";""
"10";"maiden";"";""
"12";"maids";"";""
"25";"maimed";"";""
"15";"main";"";""
"12";"maintains";"";""
"25";"majestical";"";""
"51";"majesties";"";""
"140";"majesty";"";""
"0";"making";"";""
"10";"malicious";"";""
"0";"man";"";""
"5";"manner";"";""
"5";"mantle";"";""
"12";"marble";"";""
"816";"marcellus";"";""
"15";"march";"";""
"12";"margent";"";""
"0";"mark";"";""
"12";"market";"";""
"15";"marriage";"";""
"15";"married";"";""
"25";"marrow";"";""
"0";"marry";"";""
"5";"marshal";"";""
"25";"mart";"";""
"12";"martial";"";""
"12";"marvel";"";""
"51";"marvelous";"";""
"10";"mass";"";""
"25";"massy";"";""
"12";"masterly";"";""
"5";"masters";"";""
"0";"match";"";""
"25";"matin";"";""
"0";"matter";"";""
"12";"matters";"";""
"5";"mayst";"";""
"25";"mazard";"";""
"10";"meant";"";""
"25";"meats";"";""
"25";"meditation";"";""
"25";"meed";"";""
"0";"meet";"";""
"5";"meeting";"";""
"12";"melancholy";"";""
"25";"mellow";"";""
"25";"melodious";"";""
"12";"melt";"";""
"89";"memory";"";""
"0";"men";"";""
"0";"mend";"";""
"25";"mercury";"";""
"0";"mercy";"";""
"15";"mere";"";""
"0";"merit";"";""
"25";"merriment";"";""
"12";"message";"";""
"26";"messenger";"";""
"5";"messengers";"";""
"0";"met";"";""
"12";"metal";"";""
"25";"metals";"";""
"0";"methinks";"";""
"25";"method";"";""
"51";"methought";"";""
"12";"mettle";"";""
"12";"michael";"";""
"25";"miching";"";""
"25";"middle";"";""
"25";"midnight";"";""
"25";"mightiest";"";""
"5";"mighty";"";""
"25";"milch";"";""
"25";"mildewed";"";""
"12";"milky";"";""
"12";"millions";"";""
"25";"mincing";"";""
"0";"mind";"";""
"12";"minds";"";""
"25";"mineral";"";""
"12";"mines";"";""
"25";"mining";"";""
"25";"ministers";"";""
"12";"minutes";"";""
"25";"miraculous";"";""
"25";"mirror";"";""
"25";"mirth";"";""
"25";"mischance";"";""
"12";"mistook";"";""
"0";"mistress";"";""
"12";"mixture";"";""
"51";"mobled";"";""
"21";"mock";"";""
"25";"model";"";""
"25";"moderate";"";""
"25";"modesties";"";""
"76";"modesty";"";""
"25";"moiety";"";""
"25";"moist";"";""
"25";"mold";"";""
"25";"mole";"";""
"25";"molt";"";""
"10";"moment";"";""
"25";"monarchs";"";""
"25";"monday";"";""
"10";"money";"";""
"12";"monsters";"";""
"5";"monstrous";"";""
"12";"month";"";""
"76";"months";"";""
"5";"mood";"";""
"0";"moon";"";""
"12";"moons";"";""
"25";"morn";"";""
"21";"morning";"";""
"26";"mortal";"";""
"25";"mortised";"";""
"25";"mote";"";""
"0";"mother";"";""
"0";"motion";"";""
"25";"motions";"";""
"51";"motive";"";""
"25";"mount";"";""
"38";"mountain";"";""
"12";"mountains";"";""
"25";"mountebank";"";""
"12";"mourn";"";""
"25";"mourned";"";""
"12";"mourning";"";""
"25";"mouse";"";""
"0";"mouth";"";""
"10";"mouths";"";""
"5";"moves";"";""
"12";"moving";"";""
"25";"mowat";"";""
"25";"muddy";"";""
"37";"murder";"";""
"25";"murderer";"";""
"0";"music";"";""
"25";"musicked";"";""
"25";"mute";"";""
"25";"mutes";"";""
"25";"mutine";"";""
"25";"mutines";"";""
"0";"naked";"";""
"12";"narrow";"";""
"25";"nasty";"";""
"51";"nation";"";""
"21";"native";"";""
"0";"natural";"";""
"0";"nature";"";""
"25";"nave";"";""
"25";"nearer";"";""
"5";"necessaries";"";""
"10";"neck";"";""
"0";"needful";"";""
"25";"neglected";"";""
"25";"neighbor";"";""
"25";"neighbored";"";""
"25";"nemean";"";""
"25";"nephew";"";""
"12";"nero";"";""
"12";"neutral";"";""
"25";"newborn";"";""
"5";"newly";"";""
"0";"news";"";""
"12";"nickname";"";""
"25";"niggard";"";""
"0";"night";"";""
"12";"nighted";"";""
"5";"nightly";"";""
"15";"nights";"";""
"25";"niles";"";""
"25";"nill";"";""
"25";"nipping";"";""
"12";"nobility";"";""
"0";"noble";"";""
"25";"nobler";"";""
"25";"noblest";"";""
"25";"nods";"";""
"0";"noise";"";""
"25";"nomination";"";""
"25";"norman";"";""
"102";"norway";"";""
"0";"nose";"";""
"0";"note";"";""
"25";"nowadays";"";""
"12";"numbers";"";""
"25";"nutshell";"";""
"21";"obey";"";""
"12";"object";"";""
"51";"obligation";"";""
"25";"oblivion";"";""
"12";"obscure";"";""
"12";"obsequies";"";""
"12";"obsequious";"";""
"25";"observant";"";""
"12";"observation";"";""
"38";"observe";"";""
"25";"observed";"";""
"25";"obstinate";"";""
"15";"occasion";"";""
"25";"occasions";"";""
"25";"occulted";"";""
"10";"odd";"";""
"12";"odds";"";""
"5";"offend";"";""
"12";"offends";"";""
"51";"offense";"";""
"25";"offenses";"";""
"10";"offer";"";""
"25";"offered";"";""
"15";"officers";"";""
"0";"oft";"";""
"25";"omen";"";""
"25";"ominous";"";""
"0";"ope";"";""
"25";"oped";"";""
"0";"open";"";""
"25";"operant";"";""
"1582";"ophelia";"";""
"5";"opinion";"";""
"25";"opinions";"";""
"25";"opposed";"";""
"10";"opposition";"";""
"12";"oppressed";"";""
"5";"oppression";"";""
"25";"orb";"";""
"25";"orbed";"";""
"10";"order";"";""
"25";"orderly";"";""
"51";"ordnance";"";""
"25";"ore";"";""
"12";"origin";"";""
"12";"orisons";"";""
"689";"osric";"";""
"25";"ossa";"";""
"51";"ourself";"";""
"25";"outbreak";"";""
"12";"outface";"";""
"12";"outlive";"";""
"25";"outlives";"";""
"25";"outrageous";"";""
"25";"outstretched";"";""
"5";"outward";"";""
"25";"overcame";"";""
"25";"overcome";"";""
"25";"overdone";"";""
"25";"overlooked";"";""
"25";"overpeering";"";""
"25";"owl";"";""
"25";"owner";"";""
"25";"pace";"";""
"25";"paddling";"";""
"25";"paid";"";""
"0";"pain";"";""
"25";"paint";"";""
"25";"painted";"";""
"25";"painting";"";""
"25";"paintings";"";""
"25";"pair";"";""
"31";"pale";"";""
"25";"pales";"";""
"10";"palm";"";""
"25";"palmy";"";""
"12";"palpable";"";""
"25";"panders";"";""
"25";"pangs";"";""
"25";"paragon";"";""
"25";"parching";"";""
"25";"parchment";"";""
"0";"pardon";"";""
"51";"pardoned";"";""
"15";"parts";"";""
"5";"party";"";""
"0";"pass";"";""
"25";"passages";"";""
"51";"passes";"";""
"15";"passing";"";""
"0";"passion";"";""
"51";"passionate";"";""
"25";"passions";"";""
"25";"pastors";"";""
"51";"patch";"";""
"51";"pate";"";""
"12";"path";"";""
"0";"patience";"";""
"0";"patient";"";""
"25";"paul";"";""
"25";"pause";"";""
"15";"pay";"";""
"25";"pays";"";""
"0";"peace";"";""
"25";"peak";"";""
"25";"peal";"";""
"25";"pearl";"";""
"25";"peasant";"";""
"25";"pebbles";"";""
"12";"peculiar";"";""
"25";"peep";"";""
"5";"peevish";"";""
"25";"pelion";"";""
"25";"pendant";"";""
"25";"penetrable";"";""
"0";"people";"";""
"12";"perceived";"";""
"0";"perchance";"";""
"12";"perdition";"";""
"5";"perfect";"";""
"51";"performed";"";""
"51";"perfume";"";""
"12";"perilous";"";""
"0";"pernicious";"";""
"12";"persever";"";""
"10";"person";"";""
"5";"personal";"";""
"5";"persons";"";""
"5";"persuade";"";""
"25";"perturbed";"";""
"25";"perusal";"";""
"5";"peruse";"";""
"25";"pester";"";""
"5";"pestilence";"";""
"0";"pestilent";"";""
"25";"petty";"";""
"12";"philosophy";"";""
"26";"phrase";"";""
"12";"physic";"";""
"25";"pickax";"";""
"51";"picked";"";""
"25";"pickers";"";""
"25";"picks";"";""
"25";"picture";"";""
"12";"pictures";"";""
"0";"piece";"";""
"12";"pieces";"";""
"25";"pile";"";""
"25";"pinch";"";""
"76";"pious";"";""
"25";"pipe";"";""
"25";"pirate";"";""
"51";"pit";"";""
"12";"pitch";"";""
"15";"piteous";"";""
"51";"pith";"";""
"5";"pitiful";"";""
"0";"pity";"";""
"0";"place";"";""
"12";"places";"";""
"0";"plague";"";""
"5";"plain";"";""
"25";"planets";"";""
"25";"platform";"";""
"25";"plausive";"";""
"25";"plautus";"";""
"0";"play";"";""
"76";"played";"";""
"586";"player";"";""
"178";"players";"";""
"12";"playing";"";""
"12";"plays";"";""
"5";"pleasant";"";""
"25";"pleased";"";""
"25";"pleasing";"";""
"0";"pleasure";"";""
"12";"pleasures";"";""
"25";"plentiful";"";""
"12";"plot";"";""
"51";"plots";"";""
"15";"pluck";"";""
"0";"plucks";"";""
"25";"plunge";"";""
"12";"ply";"";""
"25";"pocky";"";""
"25";"poem";"";""
"25";"poet";"";""
"0";"point";"";""
"25";"points";"";""
"0";"poison";"";""
"25";"poisoned";"";""
"51";"poisoner";"";""
"5";"poisons";"";""
"51";"polack";"";""
"25";"polacks";"";""
"51";"pole";"";""
"5";"policy";"";""
"5";"politic";"";""
"25";"politician";"";""
"2194";"polonius";"";""
"25";"pomp";"";""
"25";"ponderous";"";""
"0";"poor";"";""
"25";"popped";"";""
"25";"porches";"";""
"12";"portentous";"";""
"25";"portraiture";"";""
"25";"positively";"";""
"25";"possess";"";""
"25";"possessed";"";""
"12";"possession";"";""
"25";"posset";"";""
"5";"post";"";""
"25";"posthaste";"";""
"25";"poston";"";""
"25";"postscript";"";""
"25";"posy";"";""
"25";"potent";"";""
"25";"potently";"";""
"5";"pour";"";""
"25";"poured";"";""
"25";"pours";"";""
"0";"power";"";""
"25";"powerfully";"";""
"25";"powers";"";""
"15";"practice";"";""
"5";"practices";"";""
"25";"praise";"";""
"51";"praised";"";""
"12";"praises";"";""
"12";"pranks";"";""
"25";"prate";"";""
"12";"prating";"";""
"0";"pray";"";""
"10";"prayer";"";""
"12";"prayers";"";""
"25";"preaching";"";""
"25";"precedent";"";""
"25";"preceding";"";""
"25";"precepts";"";""
"0";"precious";"";""
"25";"precisely";"";""
"25";"precurse";"";""
"10";"pregnant";"";""
"25";"prenominate";"";""
"5";"preparation";"";""
"10";"prepare";"";""
"5";"prepared";"";""
"25";"prescripts";"";""
"10";"presence";"";""
"0";"presently";"";""
